plotID	type	date	precipitation_radolan	precipitation_radolan_rain_days	SD_Olivieri	SM_10	SM_20	Ta_10	Ta_200	Ta_200_cold_days	Ta_200_cool_days	Ta_200_growing_degree_days_10	Ta_200_ice_days	Ta_200_min	Ta_200_max	Ta_200_summer_days	Ta_200_tropical_days	Ta_200_tropical_nights	Ta_200_warm_days	Ts_05	Ts_10	Ts_20	Ts_50	WD	WV	WV_gust	Ta_200_max_raw	Ta_200_min_raw
AEG49	control	14/05/2022	NA	NA	NA	47.42333	NA	15.25	15.07458	0	0	5.64	0	7.83	21.28	0	0	0	1	13.7425	13.20583	12.76167	11.49375	NA	NA	NA	21.28	7.83
AEG49	control	15/05/2022	NA	NA	NA	45.80521	NA	18.05875	17.84708	0	0	8.125	0	11.78	24.47	0	0	0	1	14.60167	13.7975	13.12583	11.62	NA	NA	NA	24.47	11.78
AEG49	control	16/05/2022	NA	NA	NA	46.98542	NA	15.2975	15.58625	0	0	5.425	0	11.77	19.08	0	0	0	0	14.65208	14.04875	13.4975	11.91208	NA	NA	NA	19.08	11.77
AEG49	control	17/05/2022	NA	NA	NA	47.98083	NA	16.54	16.0825	0	0	6.685	0	9.25	23.37	0	0	0	1	14.65458	14.02959	13.49292	12.0975	NA	NA	NA	23.37	9.25
AEG49	control	18/05/2022	NA	NA	NA	46.60271	NA	19.0975	18.42625	0	0	8.61	0	12.53	24.69	0	0	0	1	15.53833	14.64833	13.8925	12.26917	NA	NA	NA	24.69	12.53
AEG49	control	19/05/2022	NA	NA	NA	45.53167	NA	19.27917	18.68875	0	0	10.205	0	12.65	27.76	1	0	0	1	16.01167	15.17	14.405	12.57208	NA	NA	NA	27.76	12.65
AEG49	control	20/05/2022	NA	NA	NA	45.34938	NA	21.35667	21.31208	0	0	11.34	0	14.07	28.61	1	0	0	1	16.94917	15.8725	14.90458	12.885	NA	NA	NA	28.61	14.07
AEG49	control	21/05/2022	NA	NA	NA	44.29291	NA	17.95833	14.76875	0	0	5.605	0	10.02	21.19	0	0	0	1	16.89167	16.15208	15.38708	13.29833	NA	NA	NA	21.19	10.02
AEG49	control	22/05/2022	NA	NA	NA	43.20208	NA	16.86917	15.32875	0	0	6.02	0	8.91	22.04	0	0	0	1	15.82	15.36583	14.9675	13.48167	NA	NA	NA	22.04	8.91
AEG49	control	23/05/2022	NA	NA	NA	42.24167	NA	15.74875	15.12917	0	0	6.875	0	11.63	22.12	0	0	0	1	15.75625	15.27375	14.86333	13.52125	NA	NA	NA	22.12	11.63
AEG49	control	24/05/2022	NA	NA	NA	41.77687	NA	16.00792	13.17583	0	0	4.285	0	10.53	18.04	0	0	0	0	15.73375	15.23667	14.81958	13.565	NA	NA	NA	18.04	10.53
AEG49	control	25/05/2022	NA	NA	NA	40.55646	NA	15.84625	12.90667	0	0	4.855	0	8.6	19.71	0	0	0	0	15.62	15.15667	14.74833	13.57708	NA	NA	NA	19.71	8.6
AEG49	control	26/05/2022	NA	NA	NA	39.7923	NA	14.59958	13.25042	0	0	4.095	0	8.25	18.19	0	0	0	0	15.06792	14.76542	14.5275	13.5725	NA	NA	NA	18.19	8.25
AEG49	control	27/05/2022	NA	NA	NA	39.21687	NA	13.57042	12.18875	0	0	3.6	0	8.62	17.2	0	0	0	0	14.78583	14.51125	14.32417	13.50792	NA	NA	NA	17.2	8.62
AEG49	control	28/05/2022	NA	NA	NA	39.94833	NA	13.745	9.99958	0	0	2.13	0	7.02	14.26	0	0	0	0	14.54625	14.31417	14.15541	13.42833	NA	NA	NA	14.26	7.02
AEG49	control	29/05/2022	NA	NA	NA	38.93	NA	11.26042	7.77375	0	0	1.155	0	3.26	12.31	0	0	0	0	13.76125	13.70375	13.72625	13.305	NA	NA	NA	12.31	3.26
AEG49	control	30/05/2022	NA	NA	NA	37.73208	NA	12.11792	9.77208	0	0	3.9	0	2.23	17.8	0	0	0	0	13.26667	13.22875	13.31083	13.09458	NA	NA	NA	17.8	2.23
AEG49	control	31/05/2022	NA	NA	NA	36.24146	NA	14.85667	13.27125	0	0	4.965	0	7.44	19.93	0	0	0	0	14.0275	13.65292	13.43583	12.93833	NA	NA	NA	19.93	7.44
AEG49	control	01/06/2022	NA	NA	NA	34.94729	NA	15.16583	13.51333	0	0	4.805	0	7.01	19.61	0	0	0	0	14.43958	13.99083	13.66708	12.96458	NA	NA	NA	19.61	7.01
AEG49	control	02/06/2022	NA	NA	NA	33.31833	NA	17.30458	14.72167	0	0	5.58	0	8.55	21.16	0	0	0	1	14.94291	14.37083	13.92542	13.0425	NA	NA	NA	21.16	8.55
AEG49	control	03/06/2022	NA	NA	NA	31.80437	NA	18.58583	17.64	0	0	9.015	0	12.4	25.63	1	0	0	1	15.65917	14.97667	14.39458	13.21125	NA	NA	NA	25.63	12.4
AEG49	control	04/06/2022	NA	NA	NA	30.67021	NA	20.0375	18.06042	0	0	8.4	0	12.87	23.93	0	0	0	1	16.47833	15.625	14.86583	13.455	NA	NA	NA	23.93	12.87
AEG49	control	05/06/2022	NA	NA	NA	41.13417	NA	16.27792	15.48042	0	0	5.74	0	12.23	19.25	0	0	0	0	16.02917	15.59666	15.19167	13.79667	NA	NA	NA	19.25	12.23
AEG49	control	06/06/2022	NA	NA	NA	44.95875	NA	18.01208	16.09667	0	0	6.91	0	11.46	22.36	0	0	0	1	16.28708	15.63083	15.10625	13.91959	NA	NA	NA	22.36	11.46
AEG49	control	07/06/2022	NA	NA	NA	43.68146	NA	17.3575	13.89792	0	0	5.32	0	10.65	19.99	0	0	0	0	16.55667	15.98208	15.46375	14.08833	NA	NA	NA	19.99	10.65
AEG49	control	08/06/2022	NA	NA	NA	44.86	NA	16.9225	13.56083	0	0	5.265	0	8.54	20.53	0	0	0	1	16.36791	15.86167	15.43667	14.22958	NA	NA	NA	20.53	8.54
AEG49	control	09/06/2022	NA	NA	NA	47.42146	NA	15.43292	11.70625	0	0	3.15	0	8.18	16.3	0	0	0	0	16.13041	15.74167	15.41708	14.31625	NA	NA	NA	16.3	8.18
AEG49	control	10/06/2022	NA	NA	NA	46.28896	NA	15.16708	14.72	0	0	6.005	0	6.93	22.01	0	0	0	1	15.57417	15.2925	15.10083	14.3025	NA	NA	NA	22.01	6.93
AEG49	control	11/06/2022	NA	NA	NA	44.95375	NA	18.5375	18.30667	0	0	8.265	0	10.88	25.65	1	0	0	1	16.25084	15.67083	15.21833	14.25292	NA	NA	NA	25.65	10.88
AEG49	control	12/06/2022	NA	NA	NA	43.53041	NA	20.66083	20.61417	0	0	10.175	0	12.87	27.48	1	0	0	1	17.13292	16.38792	15.74542	14.38917	NA	NA	NA	27.48	12.87
AEG49	control	13/06/2022	NA	NA	NA	46.44479	NA	19.55791	15.8275	0	0	5.695	0	11.56	19.83	0	0	0	0	17.46417	16.81083	16.19958	14.66416	NA	NA	NA	19.83	11.56
AEG49	control	14/06/2022	NA	NA	NA	45.25084	NA	18.67	16.79	0	0	7.08	0	9.62	24.16	0	0	0	1	17.01375	16.5225	16.1025	14.83958	NA	NA	NA	24.16	9.62
AEG49	control	15/06/2022	NA	NA	NA	43.605	NA	21.6075	20.77333	0	0	10.08	0	12.07	28.09	1	0	0	1	17.72667	16.98458	16.34875	14.92958	NA	NA	NA	28.09	12.07
AEG49	control	16/06/2022	NA	NA	NA	41.23542	NA	22.03542	20.90084	0	0	10.185	0	15.52	24.85	0	0	0	1	18.28875	17.50958	16.78625	15.14167	NA	NA	NA	24.85	15.52
AEG49	control	17/06/2022	NA	NA	NA	38.16709	NA	20.46542	19.615	0	0	9.195	0	11.48	26.91	1	0	0	1	17.83333	17.29375	16.79791	15.35292	NA	NA	NA	26.91	11.48
AEG49	control	18/06/2022	NA	NA	NA	34.81479	NA	23.44458	23.36542	0	0	12.65	0	15.3	30.3	1	1	0	1	18.55583	17.72667	16.98792	15.45625	NA	NA	NA	30.3	15.3
AEG49	control	19/06/2022	NA	NA	NA	31.89167	NA	25.09	26.26958	0	0	14.135	0	18.27	32.65	1	1	0	1	19.56167	18.56667	17.61417	15.71041	NA	NA	NA	32.65	18.27
AEG49	control	20/06/2022	NA	NA	NA	29.58979	NA	21.6525	20.5525	0	0	10.175	0	14.35	26	1	0	0	1	19.62958	18.81458	17.99	16.05583	NA	NA	NA	26	14.35
AEG49	control	21/06/2022	NA	NA	NA	28.18104	NA	21.34125	17.73958	0	0	8.1	0	10.4	25.8	1	0	0	1	19.15625	18.53208	17.90625	16.26167	NA	NA	NA	25.8	10.4
AEG49	control	22/06/2022	NA	NA	NA	27.10875	NA	19.01667	17.80334	0	0	7.595	0	15.16	20.03	0	0	0	1	18.73416	18.28083	17.81833	16.37	NA	NA	NA	20.03	15.16
AEG49	control	23/06/2022	NA	NA	NA	26.57146	NA	23.03958	20.63792	0	0	11.505	0	14.32	28.69	1	0	0	1	19.31458	18.51792	17.77292	16.35417	NA	NA	NA	28.69	14.32
AEG49	control	24/06/2022	NA	NA	NA	31.70833	NA	18.06334	15.71083	0	0	6.865	0	12.05	21.68	0	0	0	1	18.7125	18.36042	17.96583	16.52625	NA	NA	NA	21.68	12.05
AEG49	control	25/06/2022	NA	NA	NA	40.66334	NA	19.67542	17.53542	0	0	7.64	0	9.98	25.28	1	0	0	1	18.48917	17.96375	17.53792	16.47875	NA	NA	NA	25.28	9.98
AEG49	control	26/06/2022	NA	NA	NA	37.17833	NA	22.2725	20.54	0	0	11.41	0	14.69	28.13	1	0	0	1	19.4225	18.65583	17.95167	16.49417	NA	NA	NA	28.13	14.69
AEG49	control	27/06/2022	NA	NA	NA	34.78334	NA	20.13959	16.58417	0	0	7.35	0	13.57	21.13	0	0	0	1	19.3825	18.82917	18.2725	16.70833	NA	NA	NA	21.13	13.57
AEG49	control	28/06/2022	NA	NA	NA	33.95937	NA	18.14125	15.98583	0	0	6.21	0	11.98	20.44	0	0	0	1	18.60375	18.23166	17.90958	16.78167	NA	NA	NA	20.44	11.98
AEG49	control	29/06/2022	NA	NA	NA	33.03646	NA	19.46125	18.38917	0	0	8.725	0	12.03	25.42	1	0	0	1	18.65125	18.16458	17.75208	16.70125	NA	NA	NA	25.42	12.03
AEG49	control	30/06/2022	NA	NA	NA	32.72146	NA	22.53458	21.23083	0	0	10.975	0	14.32	27.63	1	0	0	1	19.2725	18.62292	18.01708	16.70917	NA	NA	NA	27.63	14.32
AEG49	control	01/07/2022	NA	NA	NA	45.62979	NA	15.84583	12.78875	0	0	4.975	0	10.01	19.94	0	0	0	0	17.22916	17.21917	17.3975	16.89667	NA	NA	NA	19.94	10.01
AEG49	control	02/07/2022	NA	NA	NA	42.72896	NA	19.98375	16.76042	0	0	6.935	0	9.87	23.87	0	0	0	1	18.12708	17.61542	17.26417	16.61583	NA	NA	NA	23.87	9.87
AEG49	control	03/07/2022	NA	NA	NA	40.62209	NA	21.95959	21.00458	0	0	10.575	0	13.22	27.93	1	0	0	1	18.99958	18.33583	17.77625	16.6225	NA	NA	NA	27.93	13.22
AEG49	control	04/07/2022	NA	NA	NA	39.09292	NA	20.25	18.23042	0	0	8.785	0	14.25	23.32	0	0	0	1	19.02625	18.535	18.08333	16.81125	NA	NA	NA	23.32	14.25
AEG49	control	05/07/2022	NA	NA	NA	38.45958	NA	19.75958	18.46875	0	0	8.24	0	12.6	23.88	0	0	0	1	18.88458	18.39583	17.97583	16.88292	NA	NA	NA	23.88	12.6
AEG49	control	06/07/2022	NA	NA	NA	37.28354	NA	18.90708	15.96875	0	0	6.16	0	11.01	21.31	0	0	0	1	18.62917	18.24917	17.92417	16.91708	NA	NA	NA	21.31	11.01
AEG49	control	07/07/2022	NA	NA	NA	36.00416	NA	14.95375	12.8975	0	0	3.78	0	8.41	17.56	0	0	0	0	17.57833	17.52917	17.54125	16.88292	NA	NA	NA	17.56	8.41
AEG49	control	08/07/2022	NA	NA	NA	35.00188	NA	18.725	13.96667	0	0	4.545	0	9.54	19.09	0	0	0	0	17.93875	17.55167	17.285	16.68917	NA	NA	NA	19.09	9.54
AEG49	control	09/07/2022	NA	NA	NA	33.39187	NA	18.9025	16.8025	0	0	6.63	0	10.46	22.8	0	0	0	1	17.7875	17.44333	17.21708	16.59083	NA	NA	NA	22.8	10.46
AEG49	control	10/07/2022	NA	NA	NA	31.81146	NA	18.1075	13.725	0	0	3.895	0	10.03	17.76	0	0	0	0	18.0375	17.69208	17.3975	16.58458	NA	NA	NA	17.76	10.03
AEG49	control	11/07/2022	NA	NA	NA	30.20375	NA	17.61083	14.9475	0	0	5.17	0	9.03	20.34	0	0	0	1	17.5425	17.27792	17.115	16.54292	NA	NA	NA	20.34	9.03
AEG49	control	12/07/2022	NA	NA	NA	28.44312	NA	19.53	17.55958	0	0	7.41	0	10.79	24.03	0	0	0	1	17.9325	17.49833	17.17167	16.47334	NA	NA	NA	24.03	10.79
AEG49	control	13/07/2022	NA	NA	NA	26.42229	NA	21.81667	21.755	0	0	11.75	0	13.5	30.18	1	1	0	1	18.39542	17.82583	17.36542	16.49125	NA	NA	NA	30.18	13.5
AEG49	control	14/07/2022	NA	NA	NA	24.30041	NA	24.15334	23.66208	0	0	13.39	0	16.78	30.88	1	1	0	1	19.47583	18.655	17.8925	16.62042	NA	NA	NA	30.88	16.78
AEG49	control	15/07/2022	NA	NA	NA	22.40166	NA	20.54125	17.99708	0	0	7.59	0	11.56	23.62	0	0	0	1	18.89875	18.45333	17.99958	16.83833	NA	NA	NA	23.62	11.56
AEG49	control	16/07/2022	NA	NA	NA	21.00646	NA	19.55209	17.08417	0	0	6.36	0	9.85	22.72	0	0	0	1	18.2075	17.88292	17.62708	16.84458	NA	NA	NA	22.72	9.85
AEG49	control	17/07/2022	NA	NA	NA	19.90896	NA	21.19958	19.81666	0	0	9.45	0	12.71	26.19	1	0	0	1	18.45042	17.96875	17.56667	16.75542	NA	NA	NA	26.19	12.71
AEG49	control	18/07/2022	NA	NA	NA	18.94646	NA	23.16083	23.1675	0	0	12.65	0	15.3	31.06	1	1	0	1	18.87708	18.27	17.72125	16.74917	NA	NA	NA	31.06	15.3
AEG49	control	19/07/2022	NA	NA	NA	18.11	NA	24.94666	25.0425	0	0	13.375	0	16.75	33.12	1	1	0	1	19.61833	18.84167	18.08125	16.84417	NA	NA	NA	33.12	16.75
AEG49	control	20/07/2022	NA	NA	NA	17.61167	NA	24.99292	24.08833	0	0	12.905	0	15.81	33.91	1	1	0	1	20.1525	19.34792	18.52583	17.04167	NA	NA	NA	33.91	15.81
AEG49	control	21/07/2022	NA	NA	NA	21.10792	NA	22.30583	19.97334	0	0	11.075	0	15.69	26.46	1	0	0	1	20.08542	19.39833	18.7475	17.28792	NA	NA	NA	26.46	15.69
AEG49	control	22/07/2022	NA	NA	NA	21.36584	NA	23.38708	23.03875	0	0	12.765	0	15.53	31.54	1	1	0	1	20.04542	19.40208	18.80167	17.44708	NA	NA	NA	31.54	15.53
AEG49	control	23/07/2022	NA	NA	NA	20.78125	NA	22.31667	20.84291	0	0	10.95	0	15.95	25.95	1	0	0	1	20.39083	19.74125	19.07708	17.59208	NA	NA	NA	25.95	15.95
AEG49	control	24/07/2022	NA	NA	NA	20.085	NA	23.37917	22.84667	0	0	12.75	0	15.5	30.24	1	1	0	1	20.275	19.65708	19.05541	17.705	NA	NA	NA	30.24	15.5
AEG49	control	25/07/2022	NA	NA	NA	19.14792	NA	24.2825	24.55	0	0	13.845	0	17.69	32.13	1	1	0	1	20.5325	19.83792	19.16333	17.78833	NA	NA	NA	32.13	17.69
AEG49	control	26/07/2022	NA	NA	NA	18.21167	NA	22.305	19.28666	0	0	9.125	0	14.15	24.1	0	0	0	1	20.20083	19.71292	19.20083	17.9	NA	NA	NA	24.1	14.15
AEG49	control	27/07/2022	NA	NA	NA	17.46208	NA	21.195	17.62083	0	0	7.84	0	12.19	23.49	0	0	0	1	19.4725	19.09333	18.77042	17.87167	NA	NA	NA	23.49	12.19
AEG49	control	28/07/2022	NA	NA	NA	16.84375	NA	22.87917	19.7375	0	0	10.6	0	13.32	27.88	1	0	0	1	19.6575	19.13209	18.67583	17.76375	NA	NA	NA	27.88	13.32
AEG49	control	29/07/2022	NA	NA	NA	16.43896	NA	19.53625	17.78	0	0	9.095	0	13.48	24.71	0	0	0	1	19.63667	19.19917	18.77917	17.77167	NA	NA	NA	24.71	13.48
AEG49	control	30/07/2022	NA	NA	NA	16.47062	NA	19.73875	18.22917	0	0	8.575	0	12.17	24.98	0	0	0	1	19.24958	18.87125	18.525	17.72875	NA	NA	NA	24.98	12.17
AEG49	control	31/07/2022	NA	NA	NA	16.36167	NA	21.03083	20.33291	0	0	10.455	0	13.36	27.55	1	0	0	1	19.24958	18.82208	18.43792	17.64583	NA	NA	NA	27.55	13.36
AEG49	control	01/08/2022	NA	NA	NA	16.18	NA	21.25333	19.68875	0	0	10.005	0	14.31	25.7	1	0	0	1	19.29	18.85792	18.45625	17.61125	NA	NA	NA	25.7	14.31
AEG49	control	02/08/2022	NA	NA	NA	16.94792	NA	21.33542	19.92875	0	0	10.42	0	13.03	27.81	1	0	0	1	19.61625	19.06875	18.58042	17.60666	NA	NA	NA	27.81	13.03
AEG49	control	03/08/2022	NA	NA	NA	17.08437	NA	23.66416	23.9025	0	0	13.795	0	17.59	31.32	1	1	0	1	20.03083	19.40375	18.81125	17.68292	NA	NA	NA	31.32	17.59
AEG49	control	04/08/2022	NA	NA	NA	16.76042	NA	25.08833	26.46	0	0	15.195	0	20.39	33.67	1	1	1	1	20.48292	19.79292	19.09875	17.80708	NA	NA	NA	33.67	20.39
AEG49	control	05/08/2022	NA	NA	NA	16.39291	NA	23.89291	22.79458	0	0	12.92	0	16.05	29.79	1	0	0	1	20.54167	19.92875	19.28042	17.96416	NA	NA	NA	29.79	16.05
AEG49	control	06/08/2022	NA	NA	NA	16.48396	NA	18.42083	15.8475	0	0	7.105	0	12.31	21.9	0	0	0	1	19.5525	19.31375	19.04625	18.07334	NA	NA	NA	21.9	12.31
AEG49	control	07/08/2022	NA	NA	NA	16.52313	NA	18.17875	17.09458	0	0	7.92	0	11.58	24.26	0	0	0	1	18.73583	18.5575	18.45084	17.93917	NA	NA	NA	24.26	11.58
AEG49	control	08/08/2022	NA	NA	NA	16.38083	NA	20.15084	18.93208	0	0	9.15	0	12.27	26.03	1	0	0	1	18.79958	18.505	18.28583	17.75708	NA	NA	NA	26.03	12.27
AEG49	control	09/08/2022	NA	NA	NA	16.13792	NA	21.25042	19.89458	0	0	10.045	0	13.61	26.48	1	0	0	1	18.84792	18.50583	18.23792	17.65542	NA	NA	NA	26.48	13.61
AEG49	control	10/08/2022	NA	NA	NA	15.83333	NA	21.06167	19.35417	0	0	9.39	0	12.83	25.95	1	0	0	1	18.75708	18.43375	18.18667	17.59542	NA	NA	NA	25.95	12.83
AEG49	control	11/08/2022	NA	NA	NA	15.50271	NA	20.91958	19.38167	0	0	9.63	0	12.64	26.62	1	0	0	1	18.53542	18.24666	18.04458	17.52625	NA	NA	NA	26.62	12.64
AEG49	control	12/08/2022	NA	NA	NA	15.18521	NA	20.76375	19.05708	0	0	9.45	0	12.67	26.23	1	0	0	1	18.495	18.18792	17.97083	17.4575	NA	NA	NA	26.23	12.67
AEG49	control	13/08/2022	NA	NA	NA	14.88958	NA	21.53375	19.40708	0	0	9.805	0	12.59	27.02	1	0	0	1	18.50708	18.16083	17.90167	17.3875	NA	NA	NA	27.02	12.59
AEG49	control	14/08/2022	NA	NA	NA	14.61104	NA	22.54625	21.28125	0	0	11.66	0	13.87	29.45	1	0	0	1	18.66917	18.25542	17.93625	17.35083	NA	NA	NA	29.45	13.87
AEG49	control	15/08/2022	NA	NA	NA	14.37333	NA	21.37292	18.53125	0	0	9.265	0	13.39	25.14	1	0	0	1	19.20417	18.72708	18.25917	17.40167	NA	NA	NA	25.14	13.39
AEG49	control	16/08/2022	NA	NA	NA	14.26646	NA	19.56125	19.13542	0	0	9.855	0	12.24	27.47	1	0	0	1	18.79583	18.42916	18.09333	17.43209	NA	NA	NA	27.47	12.24
AEG49	control	17/08/2022	NA	NA	NA	14.33521	NA	21.41083	21.01417	0	0	11.055	0	16.04	26.07	1	0	0	1	19.06292	18.61	18.17834	17.42333	NA	NA	NA	26.07	16.04
AEG49	control	18/08/2022	NA	NA	NA	14.35312	NA	19.98166	17.78792	0	0	8.585	0	14.51	22.66	0	0	0	1	19.11708	18.71208	18.3	17.48292	NA	NA	NA	22.66	14.51
AEG49	control	19/08/2022	NA	NA	NA	24.28208	NA	16.50583	15.19542	0	0	5.47	0	14.57	16.37	0	0	0	0	18.11125	18.02583	18.04333	17.53042	NA	NA	NA	16.37	14.57
AEG49	control	20/08/2022	NA	NA	NA	31.45249	NA	17.8	16.87042	0	0	8.4	0	13.67	23.13	0	0	0	1	18.13125	17.84583	17.68958	17.38208	NA	NA	NA	23.13	13.67
AEG49	control	21/08/2022	NA	NA	NA	30.75813	NA	16.74	17.40916	0	0	7.725	0	10.87	24.58	0	0	0	1	17.75375	17.64333	17.60583	17.3025	NA	NA	NA	24.58	10.87
AEG49	control	22/08/2022	NA	NA	NA	29.11416	NA	17.82375	18.6425	0	0	9.38	0	13.38	25.38	1	0	0	1	17.81708	17.6225	17.52625	17.21459	NA	NA	NA	25.38	13.38
AEG49	control	23/08/2022	NA	NA	NA	27.91854	NA	18.55125	19.3675	0	0	9.54	0	12.76	26.32	1	0	0	1	17.8575	17.64458	17.51958	17.16167	NA	NA	NA	26.32	12.76
AEG49	control	24/08/2022	NA	NA	NA	26.77125	NA	19.33	20.075	0	0	10.26	0	14.42	26.1	1	0	0	1	18.09833	17.79375	17.5925	17.14333	NA	NA	NA	26.1	14.42
AEG49	control	25/08/2022	NA	NA	NA	25.62521	NA	20.60708	20.24	0	0	10.625	0	14.35	26.9	1	0	0	1	18.46667	18.08417	17.78625	17.18208	NA	NA	NA	26.9	14.35
AEG49	control	26/08/2022	NA	NA	NA	24.60396	NA	18.94458	19.71083	0	0	10.76	0	14.74	26.78	1	0	0	1	18.38417	18.09792	17.88875	17.28	NA	NA	NA	26.78	14.74
AEG49	control	27/08/2022	NA	NA	NA	24.07584	NA	17.64167	16.05917	0	0	7.215	0	14.23	20.2	0	0	0	1	18.17125	17.95167	17.81833	17.33	NA	NA	NA	20.2	14.23
AEG49	control	28/08/2022	NA	NA	NA	23.69521	NA	18.96042	17.40708	0	0	8.515	0	14.31	22.72	0	0	0	1	18.4325	18.08625	17.82625	17.30333	NA	NA	NA	22.72	14.31
AEG49	control	29/08/2022	NA	NA	NA	23.06333	NA	18.30417	18.42542	0	0	9.465	0	12.79	26.14	1	0	0	1	18.075	17.86833	17.73958	17.30625	NA	NA	NA	26.14	12.79
AEG49	control	30/08/2022	NA	NA	NA	22.32229	NA	19.43958	19.62333	0	0	10.375	0	14.68	26.07	1	0	0	1	18.29292	17.98667	17.77208	17.28458	NA	NA	NA	26.07	14.68
AEG49	control	31/08/2022	NA	NA	NA	21.71042	NA	16.80708	15.395	0	0	6.28	0	12.31	20.25	0	0	0	1	17.91625	17.77917	17.72083	17.3175	NA	NA	NA	20.25	12.31
M1	pigSlurry	01/05/2022	NA	NA	NA	46.84604	NA	10.41042	7.79	0	0	2.235	0	3.54	14.47	0	0	0	0	9.46542	9.44292	8.91083	7.92458	NA	NA	NA	14.47	3.54
M1	pigSlurry	02/05/2022	NA	NA	NA	46.63708	NA	10.73542	9.19583	0	0	3.39	0	0.08	16.78	0	0	0	0	9.51458	9.52792	9.02875	8.03417	NA	NA	NA	16.78	0.08
M1	pigSlurry	03/05/2022	NA	NA	NA	46.44395	NA	11.3175	10.91	0	0	4.075	0	2.72	18.15	0	0	0	0	9.84792	9.84	9.29	8.14875	NA	NA	NA	18.15	2.72
M1	pigSlurry	04/05/2022	NA	NA	NA	46.36541	NA	11.25	10.38333	0	0	3.52	0	4.67	17.04	0	0	0	0	10.35542	10.26333	9.58875	8.30125	NA	NA	NA	17.04	4.67
M1	pigSlurry	05/05/2022	NA	NA	NA	46.35062	NA	11.18875	9.60708	0	0	1.935	0	5.34	13.87	0	0	0	0	10.36667	10.36417	9.77625	8.48958	NA	NA	NA	13.87	5.34
M1	pigSlurry	06/05/2022	NA	NA	NA	46.24105	NA	11.92334	10.11	0	0	1.495	0	5.67	12.99	0	0	0	0	10.95	10.82792	10.09375	8.66	NA	NA	NA	12.99	5.67
M1	pigSlurry	07/05/2022	NA	NA	NA	46.16958	NA	11.65375	10.41583	0	0	4.115	0	2.47	18.23	0	0	0	0	10.65667	10.67417	10.11958	8.84292	NA	NA	NA	18.23	2.47
M1	pigSlurry	08/05/2022	NA	NA	NA	45.99292	NA	11.61375	10.66958	0	0	3.57	0	4.3	17.14	0	0	0	0	10.78542	10.81792	10.26375	8.96792	NA	NA	NA	17.14	4.3
M1	pigSlurry	09/05/2022	NA	NA	NA	45.81667	NA	13.5975	13.06333	0	0	5.68	0	5.52	21.36	0	0	0	1	11.29792	11.1425	10.42875	9.08167	NA	NA	NA	21.36	5.52
M1	pigSlurry	10/05/2022	NA	NA	NA	45.56771	NA	15.24167	15.26542	0	0	6.35	0	5.7	22.7	0	0	0	1	11.97333	11.72375	10.87542	9.26167	NA	NA	NA	22.7	5.7
M1	pigSlurry	11/05/2022	NA	NA	NA	45.02083	NA	17.1025	17.80958	0	0	8	0	7.15	26	1	0	0	1	13.04333	12.62708	11.54667	9.53417	NA	NA	NA	26	7.15
M1	pigSlurry	12/05/2022	NA	NA	NA	44.01375	NA	17.00708	16.98792	0	0	7.625	0	11.94	23.31	0	0	0	1	13.57375	13.24208	12.17917	9.90917	NA	NA	NA	23.31	11.94
M1	pigSlurry	13/05/2022	NA	NA	NA	45.94063	NA	15.0175	13.4625	0	0	4.44	0	4.99	18.88	0	0	0	0	13.68083	13.48083	12.53875	10.28125	NA	NA	NA	18.88	4.99
M1	pigSlurry	14/05/2022	NA	NA	NA	46.51646	NA	14.79458	12.97625	0	0	6	0	2.85	22	0	0	0	1	13.27166	13.15917	12.38458	10.51	NA	NA	NA	22	2.85
M1	pigSlurry	15/05/2022	NA	NA	NA	45.88896	NA	16.77333	16.93458	0	0	7.19	0	5.74	24.38	0	0	0	1	13.82583	13.57333	12.66667	10.65792	NA	NA	NA	24.38	5.74
M1	pigSlurry	16/05/2022	NA	NA	NA	46.46521	NA	15.46375	14.76167	0	0	4.855	0	9.59	19.71	0	0	0	0	14.11084	13.96708	13.08292	10.9075	NA	NA	NA	19.71	9.59
M1	pigSlurry	17/05/2022	NA	NA	NA	46.72479	NA	16.00875	14.915	0	0	6.605	0	6.12	23.21	0	0	0	1	14.22875	14.03792	13.16458	11.12792	NA	NA	NA	23.21	6.12
M1	pigSlurry	18/05/2022	NA	NA	NA	46.23979	NA	18.14083	18.55292	0	0	7.725	0	9.67	25.45	1	0	0	1	14.76833	14.46125	13.48125	11.31708	NA	NA	NA	25.45	9.67
M1	pigSlurry	19/05/2022	NA	NA	NA	45.72229	NA	18.65333	18.87042	0	0	10.41	0	12.24	28.58	1	0	0	1	15.37333	15.0525	13.99208	11.57375	NA	NA	NA	28.58	12.24
M1	pigSlurry	20/05/2022	NA	NA	NA	45.28917	NA	20.76708	21.04917	0	0	10.555	0	12.41	28.7	1	0	0	1	16.165	15.69208	14.47875	11.87292	NA	NA	NA	28.7	12.41
M1	pigSlurry	21/05/2022	NA	NA	NA	44.34729	NA	18.16083	14.67875	0	0	5.47	0	6.01	20.94	0	0	0	1	16.49542	16.20875	15.06958	12.25167	NA	NA	NA	20.94	6.01
M1	pigSlurry	22/05/2022	NA	NA	NA	43.62791	NA	15.93042	13.94542	0	0	6.225	0	4.17	22.45	0	0	0	1	15.26084	15.33708	14.68792	12.49333	NA	NA	NA	22.45	4.17
